Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status,has the service tag,output,orig.order,,,Serial Number,,,Company Name Billing,Company Name Shipping,Customer Num,PO Num,Dell Order Number,Master Inv Num,Invoice Num,Group Desc,Product Desc,Brand Desc,Item Num,Item Long Name,System Qty,Order Qty,Total Rev Retail USD,Total Rev Disc USD,Freight Charges,Sales Tax USD,Vat Amt Local Currency,Order Status Desc,Order Date,Ship By Date,Shipped Date,Inv Date,Service Tags,,Serial Numberfootprints
US30946,B3NL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.64.163,Microsoft Windows 7 Professional x64,CPL,,1/7/2019 23:59,Active,,,,,,41,1243,"B36K082,B3CK082,B3LD082,B3ML082,B3ND082,B3NL082,B3VH082,B49H082,B4CL082,B4GL082,B7VF082",1381,41,,B3NL082,b3nl082,B3NL082,CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATORIE,137995733,CPL-227090,ADJ-249741405,,10188148694,CS SOFTWARE AND PERIPHERALS,DISPLAYS,PARTNER,A3716904,DoubleSight DS-224STA - Stand for 2 LCD displays ( Tilt &amp; Swivel ) - screen size: up to 24-inch - desktop stand,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,Invoiced,8/21/2017,8/22/2017,8/21/2017,8/31/2017,,,B3NL082
US30947,B4GL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.64.164,Microsoft Windows 7 Professional x64,CPL,,1/7/2019 23:59,Active,,,,,,73,1243,"B36K082,B3CK082,B3LD082,B3ML082,B3ND082,B3NL082,B3VH082,B49H082,B4CL082,B4GL082,B7VF082",1382,73,,B4GL082,b4gl082,B4GL082,CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATORIE,137995733,CPL-227090,ADJ-249741405,,10188148694,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,PARTNER,A3945800,Logitech MK520 Wireless Keyboard and Mouse,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,Invoiced,8/21/2017,8/22/2017,8/21/2017,8/31/2017,,,B4GL082
US30940,B7VF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.64.165,Microsoft Windows 7 Professional x64,CPL,,1/7/2019 23:59,Active,,,,,,81,1243,"B36K082,B3CK082,B3LD082,B3ML082,B3ND082,B3NL082,B3VH082,B49H082,B4CL082,B4GL082,B7VF082",1383,81,,B7VF082,b7vf082,B7VF082,,,,,,,,,,,,,,,,,,,,,,,,,,,B7VF082
US30942,B3CK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.64.166,Microsoft Windows 7 Professional x64,CPL,,1/7/2019 23:59,Active,,,,,,9,1243,"B36K082,B3CK082,B3LD082,B3ML082,B3ND082,B3NL082,B3VH082,B49H082,B4CL082,B4GL082,B7VF082",1384,9,,B3CK082,b3ck082,B3CK082,,,,,,,,,,,,,,,,,,,,,,,,,,,B3CK082
US30950,B3VH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.64.170,Microsoft Windows 7 Professional x64,CPL,,1/7/2019 23:59,Active,,,,,,49,1243,"B36K082,B3CK082,B3LD082,B3ML082,B3ND082,B3NL082,B3VH082,B49H082,B4CL082,B4GL082,B7VF082",1385,49,,B3VH082,b3vh082,B3VH082,,,,,,,,,,,,,,,,,,,,,,,,,,,B3VH082
US30943,B3ND082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.64.254,Microsoft Windows 7 Professional x64,CPL,,1/7/2019 23:59,Active,,,,,,33,1243,"B36K082,B3CK082,B3LD082,B3ML082,B3ND082,B3NL082,B3VH082,B49H082,B4CL082,B4GL082,B7VF082",1386,33,,B3ND082,b3nd082,B3ND082,,,,,,,,,,,,,,,,,,,,,,,,,,,B3ND082
US31072,B5CJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.129.143,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,17,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",163,17,,B5CJ082,b5cj082,B5CJ082,CPLSE,CPLSE,132936491,SEC130182,885443628,XJRNRCKM7,,CS SOFTWARE AND PERIPHERALS,DISPLAYS,DELL-BRANDED,320-9775,Dell 20 Monitor - E2014H,0,1,$139.99 ,$109.19 ,$0.00 ,$0.00 ,0,Invoiced,9/9/2015,9/11/2015,9/9/2015,9/9/2015,,,B5CJ082
US31078,CTXH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.134.171,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,289,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",233,289,,CTXH082,ctxh082,CTXH082,CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,SUPPORT AND DEPLOYMENT,SUPPORT SERVICES,HARDWARE AND SOFTWARE SUPPORT ,997-9473,"ProSupport: 7x24 Technical Support, 3 Years",0,-1,($99.00),($99.00),$0.00 ,$0.00 ,0,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,,,CTXH082
US31074,B6XK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.140.107,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,97,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",293,97,,B6XK082,b6xk082,B6XK082,CPLSE,SONIC HEALTHCARE USA,132936491,SEC154915,978176143,XJX7XMCR6,,CS Software and Peripherals,TVs,UNKNOWN,555-BBYR,Intel Dual Band Wireless-AC 7265AC 802.11ac/a/b/g/n 2x2 + Bluetooth 4.0 LE Half Mini Card,0,-6,($45.06),($45.06),$0.00 ,$0.00 ,0,Invoiced,4/27/2016,4/27/2016,4/27/2016,4/27/2016,,,B6XK082
US31085,B7TK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.140.139,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,137,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",295,137,,B7TK082,b7tk082,B7TK082,CPLSE,CPLSE,132936491,SEC158728,980283093,XJXC17TW9,,Desktops,OptiPlex Desktops,OPTIPLEX 3020,210-ABDX,OptiPlex 3020 Small Form Factor BTX Base,2,2,"$1,511.23 ",$861.50 ,$0.00 ,$0.00 ,0,Invoiced,5/4/2016,5/5/2016,5/7/2016,5/8/2016,"4M4T942,GDSQD32",,B7TK082
US31071,B6MJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.140.43,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,49,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",301,49,,B6MJ082,b6mj082,B6MJ082,CPLSE,CPLSE,132936491,SEC162658,983603255,XJXDKJR23,,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFWI,OptiPlex 3040 Small Form Factor BTX,1,1,$812.77 ,$444.00 ,$0.00 ,$0.00 ,0,Invoiced,5/13/2016,5/16/2016,5/16/2016,5/16/2016,299RBB2,,B6MJ082
US31069,CD7F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.140.44,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,249,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",302,249,,CD7F082,cd7f082,CD7F082,CPLSE,CPLSE,132936491,SEC162658,983603263,XJXD7PW58,,CS SOFTWARE AND PERIPHERALS,DISPLAYS,DELL-BRANDED,858-BBCW,Dell 20 Monitor E2016H,0,1,$129.99 ,$101.39 ,$0.00 ,$0.00 ,0,Invoiced,5/13/2016,5/16/2016,5/13/2016,5/13/2016,,,CD7F082
US31075,B6WG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.146.242,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,89,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",364,89,,B6WG082,b6wg082,B6WG082,CLINICAL PATHOLOGY LABORATORIE,SONIC HEALTHCARE,137995733,SHC186168,141765138,10125694454,10125694454,CS Software and Peripherals,Displays,DELL MONITOR E2316H,210-AGQQ,Dell 23 Monitor - E2316H,6,6,"$1,019.94 ",$935.94 ,$0.00 ,$0.00 ,0,Invoiced,10/31/2016,11/30/2016,11/16/2016,11/16/2016,"44MY292,92MY292,C2MY292,F0MY292,G0MY292,G2MY292",,B6WG082
US31103,CD0H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.146.244,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,185,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",365,185,,CD0H082,cd0h082,CD0H082,CLINICAL PATHOLOGY LABORATORIE,SONIC HEALTHCARE,137995733,SHC186168,141765187,XK244RKP6,XK244RKP6,CS SOFTWARE AND PERIPHERALS,DISPLAYS,PARTNER,A3716904,DoubleSight DS-224STA - Stand for 2 LCD displays ( Tilt &amp; Swivel ) - screen size: up to 24-inch - desktop stand,0,3,$479.97 ,$419.97 ,$0.00 ,$0.00 ,0,Invoiced,10/31/2016,11/1/2016,10/31/2016,10/31/2016,,,CD0H082
US31093,B4QD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.148.140,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,1,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",375,1,,B4QD082,b4qd082,B4QD082,CLINICAL PATHOLOGY LABORATORIE,SONIC HEALTHCARE USA,137995733,SHC187208,143995220,10124944413,10124944413,EUC Mobility,Latitude,LATITUDE E5570,210-AFUD,Dell Latitude E5570 XCTO,1,1,"$2,285.57 ","$1,485.62 ",$0.00 ,$0.00 ,0,Invoiced,11/8/2016,11/16/2016,11/12/2016,11/13/2016,D08HTC2,,B4QD082
US31094,CD7H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.149.11,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,257,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",389,257,,CD7H082,cd7h082,CD7H082,CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATORIE,137995733,CPL-190157,162989379,10131743875,10131743875,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$871.43 ,$444.00 ,$0.00 ,$36.63 ,36.63,Invoiced,11/29/2016,12/5/2016,12/1/2016,12/5/2016,JQ2LMD2,,CD7H082
US31059,CD1F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.130,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,193,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",542,193,,CD1F082,cd1f082,CD1F082,CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL-216939,226463825,10172041297,10172041297,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$982.15 ,$487.06 ,$0.00 ,$40.20 ,40.2,Invoiced,6/9/2017,6/14/2017,6/11/2017,6/13/2017,JG9YJH2,,CD1F082
US31097,CD1K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.131,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,209,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",543,209,,CD1K082,cd1k082,CD1K082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL-218017,229348825,10174176250,10174176250,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$982.15 ,$487.06 ,$0.00 ,$40.20 ,40.2,Invoiced,6/19/2017,6/22/2017,6/20/2017,6/23/2017,FM8SFK2,,CD1K082
US31077,B7YH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.132,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,153,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",544,153,,B7YH082,b7yh082,B7YH082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL-218568,230381567,10174347574,10174347574,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$982.15 ,$487.06 ,$0.00 ,$40.20 ,40.2,Invoiced,6/21/2017,6/26/2017,6/22/2017,6/24/2017,69T3GK2,,B7YH082
US31063,CD1J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.133,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,201,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",545,201,,CD1J082,cd1j082,CD1J082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL-218611,230581703,10175088590,10175088590,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,2,2,"$1,964.30 ",$974.12 ,$0.00 ,$80.37 ,80.37,Invoiced,6/22/2017,6/27/2017,6/24/2017,6/28/2017,"9P25GK2,9P2ZFK2",,CD1J082
US31064,B89K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.135,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,169,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",546,169,,B89K082,b89k082,B89K082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL-219115,231583518,10175197987,10175197987,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$982.15 ,$487.06 ,$0.00 ,$40.20 ,40.2,Invoiced,6/26/2017,6/29/2017,6/28/2017,6/28/2017,JZR3S22,,B89K082
US31100,B83J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.136,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,161,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",547,161,,B83J082,b83j082,B83J082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL-219122,232536333,10176435631,10176435631,EUC Mobility,Latitude,LATITUDE 7480,210-AKXV,Dell Latitude 7480,1,1,"$2,593.00 ","$1,225.00 ",$0.00 ,$101.06 ,101.06,Invoiced,6/28/2017,7/10/2017,7/3/2017,7/6/2017,72CN7H2,,B83J082
US31086,CVVF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.137,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,353,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",548,353,,CVVF082,cvvf082,CVVF082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL-219122,232536341,10176435631,10176435631,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,450-AEUO,"Customer Kit, Dell Dock Type C - 180W",0,1,$199.99 ,$135.99 ,$0.00 ,$11.22 ,11.22,Invoiced,6/28/2017,7/5/2017,7/1/2017,7/6/2017,,,CVVF082
US31092,B6VF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.139,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,81,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",550,81,,B6VF082,b6vf082,B6VF082,CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL217959,233477446,10177081438,10177081438,EUC Mobility,Latitude,LATITUDE E7470,210-AFQD,"Latitude E7470, XCTO",1,1,"$3,088.86 ","$1,225.74 ",$0.00 ,$101.12 ,101.12,Invoiced,6/30/2017,7/11/2017,7/8/2017,7/10/2017,7K7P7H2,,B6VF082
US31095,B7MJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.143,Microsoft Windows 7 Professional x64,CPL,,1/8/2019 23:59,Active,,,,,,129,1246,"B4QD082,B4QL082,B5CJ082,B5JF082,B6BG082,B6LH082,B6MJ082,B6NG082,B6NL082,B6RF082,B6VF082,B6WG082,B6XK082,B6XL082,B7DH082,B7DJ082,B7MJ082,B7TK082,B7XG082,B7YH082,B83J082,B89K082,B8BJ082,CD0H082,CD1F082,CD1J082,CD1K082,CD3K082,CD4J082,CD5J082,CD5L082,CD7F082,CD7H082,CD7L082,CD8J082,CD8L082,CTXH082,CVDF082,CVFK082,CVFL082,CVHK082,CVJJ082,CVLJ082,CVSJ082,CVVF082,CVVL082,CVWJ082,CW0H082",554,129,,B7MJ082,b7mj082,B7MJ082,CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATORIE,137995733,CPL-221766,238336696,10179871200,10179871200,Desktops,OptiPlex Desktops,OPTIPLEX 3040,210-AFXK,OptiPlex 3040 Small Form Factor XCTO,1,1,$982.15 ,$487.06 ,$0.00 ,$40.20 ,40.2,Invoiced,7/17/2017,7/20/2017,7/19/2017,7/21/2017,DYL9HK2,,B7MJ082
